opt_ID,opt_name_data,opt_desc_data,opt_name_size,opt_desc_size,client_class,id_client,segment,duration,opt_class,sales_capture,count_aai,pricing_struct,business_entity,client_location,competition_type,alliances,quarter,mergers,stage,win_prob,total_current_rev,aai_label
11104331,,,4,9,Basse,250,C,Moins de 100,Faible,gabriel.p,0,type A,E,France,Sole Sourced,other,FY20Q3,non_data_acq,1,30,98,0
11022712,,,3,44,Basse,250,C,Moins de 100,Faible,noël.a,1,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,1,30,202,0
11096786,,,5,3,Basse,289,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,66,0
11100417,,,7,5,Basse,291,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,60,0
11110035,,,6,7,Basse,291,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Sole Sourced,other,FY20Q3,non_data_acq,1,70,34,0
11071185,Analyti,Analyti,4,5,Basse,291,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,26,0
11109984,,,6,5,Basse,291,C,Moins de 100,Faible,gabriel.p,0,type A,E,France,Sole Sourced,other,FY20Q3,non_data_acq,1,90,4,0
11100921,,,5,3,Basse,297,D,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,48,0
11090160,,,5,42,Basse,299,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,48,0
11028209,,,5,5,Basse,299,C,Moins de 100,Faible,daniel.g,4,type B,E,France,Sole Sourced,other,FY20Q2,other,3B,100,906,1
11087482,data,analyse,4,12,Basse,141,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,44,0
11095986,analyti,,4,10,Basse,141,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,30,0
11112898,,,3,6,Basse,141,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,90,14,0
11063078,,,5,12,Basse,141,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,14,0
11112885,,,3,7,Basse,141,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,90,12,0
11067981,,,5,6,Basse,141,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,10,0
11087562,,analyti,5,9,Basse,141,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,10,0
11067980,,analyti,4,4,Basse,141,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,4,0
11056105,,,5,4,Basse,141,C,Moins de 100,Faible,daniel.g,4,type B,D,France,Competitive,other,FY20Q1,other,3B,50,1250,0
11123559,,,2,8,Basse,141,C,Moins de 100,Faible,daniel.g,4,type B,E,France,Sole Sourced,data_all,FY20Q3,non_data_acq,1,30,980,0
11116295,,,5,6,Basse,141,C,Moins de 100,Faible,daniel.g,4,type B,D,France,Sole Sourced,other,FY20Q3,other,3B,100,820,0
11075696,,,3,2,Basse,302,D,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,36,0
11089271,,,6,6,Basse,303,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Sole Sourced,other,FY20Q4,non_data_acq,3B,100,36,0
11086648,FACTORY,,2,5,Basse,304,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,36,0
11064039,Data,data data,4,37,Basse,286,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,26,0
11081361,,,3,9,Basse,286,C,Moins de 100,Faible,margaux.b,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,80,0
11088678,,,3,8,Basse,286,C,Moins de 100,Faible,margaux.b,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,80,0
11088771,,,3,7,Basse,286,C,Moins de 100,Faible,margaux.b,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,70,0
11120472,Analyti,Analyti,4,2,Basse,286,C,Moins de 100,Faible,margaux.b,0,type A,E,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,48,0
11081362,,,4,7,Basse,286,C,Moins de 100,Faible,margaux.b,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,46,0
11067948,,,4,10,Basse,286,C,Moins de 100,Faible,margaux.b,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,42,0
11054944,Analyse,analyti,5,4,Basse,286,C,Moins de 100,Faible,margaux.b,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,14,0
11119319,,,4,27,Basse,310,C,Moins de 100,Faible,gabriel.p,0,type B,E,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,70,24,0
11090228,,,3,1,Basse,310,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,-,other,FY20Q2,non_data_acq,0A,0,16,0
11088781,,,5,23,Basse,310,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,12,0
11088745,,,4,38,Basse,310,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,10,0
11103811,,,5,22,Basse,310,C,Moins de 100,Faible,gabriel.p,0,type A,E,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,4,0
11123638,,,4,22,Basse,310,C,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,6,0
11107672,,,5,5,Basse,311,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,22,0
11116551,,,6,3,Basse,319,B,Moins de 100,Faible,gabriel.p,0,type B,D,France,-,other,FY20Q3,non_data_acq,0A,100,10,0
11096532,,,6,3,Basse,320,B,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,8,0
11110065,,,4,3,Basse,322,C,Moins de 100,Faible,gabriel.p,0,type A,D,France,Sole Sourced,other,FY20Q3,non_data_acq,1,90,6,0
11110047,,,5,3,Basse,322,C,Moins de 100,Faible,gabriel.p,0,type A,E,France,Sole Sourced,other,FY20Q3,non_data_acq,1,70,4,0
11098538,,,3,9,Basse,323,C,Moins de 100,Faible,gabriel.p,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,4,0
10986112,,,7,37,Moyenne,118,A,Moins de 100,Faible,bernadette.h,12,type B,E,Netherlands,Sole Sourced,non_data_all,FY20Q1,other,3B,100,936,1
11077845,,,3,37,Moyenne,118,A,Moins de 100,Faible,bernadette.h,12,type B,F,Netherlands,Sole Sourced,non_data_all,FY20Q3,other,1,20,784,1
10915905,,,3,4,Moyenne,118,A,Moins de 100,Faible,bernadette.h,12,type A,E,Netherlands,Sole Sourced,non_data_all,FY20Q3,other,1,20,662,1
11001305,,,7,37,Moyenne,118,A,Moins de 100,Faible,bernadette.h,12,type B,E,Netherlands,Sole Sourced,non_data_all,FY20Q3,other,3B,80,636,1
11102895,Data Analyti,Data Analyti analyti data,5,33,Moyenne,118,A,Moins de 100,Faible,margot.j,2,type A,D,Netherlands,Competitive,other,FY20Q3,other,1,60,1740,0
11020734,,,2,1,Moyenne,118,C,Moins de 100,Faible,margot.j,2,type A,E,Netherlands,Sole Sourced,other,FY20Q2,other,0A,10,1114,1
10872269,,,3,3,Moyenne,118,C,Moins de 100,Faible,philippine.w,1,type B,E,Netherlands,Sole Sourced,other,FY20Q2,other,0A,10,346,0
11016734,,,4,42,Moyenne,118,A,Moins de 100,Faible,olivie.r,7,type A,E,Netherlands,Sole Sourced,other,FY20Q3,other,0A,30,1186,1
11041348,,,5,19,Moyenne,118,A,Moins de 100,Moyenne,constance.b,3,type A,F,Netherlands,Sole Sourced,data_all,FY20Q3,other,2B,70,33452,1
11123021,HANA,,5,42,Moyenne,118,A,Moins de 100,Faible,constance.b,3,type A,F,Netherlands,Sole Sourced,data_all,FY20Q3,other,3B,100,1832,1
11074339,HANA,,5,41,Moyenne,118,A,Moins de 100,Faible,constance.b,3,type A,F,Netherlands,Sole Sourced,data_all,FY20Q2,other,3B,100,1576,1
11045908,,,3,3,Basse,96,C,Moins de 100,Moyenne,françois.g,0,type B,D,Belgium,Competitive,non_data_all,FY20Q1,other,1,30,2242,0
11077262,,,6,4,Très haute,351,E,Moins de 100,Moyenne,julien.b,11,type B,D,France,Sole Sourced,non_data_all,FY20Q4,other,0A,50,4454,1
11018386,,data,2,34,Très haute,351,E,Moins de 100,Faible,julien.b,11,type B,D,France,Sole Sourced,non_data_all,FY20Q3,other,1,10,684,1
11093021,,,7,38,Très haute,353,E,Moins de 100,Moyenne,julien.b,11,type A,D,France,Sole Sourced,non_data_all,FY20Q3,other,0A,40,3034,1
11080301,,,7,38,Très haute,353,E,Moins de 100,Faible,julien.b,11,type A,D,France,Sole Sourced,other,FY20Q2,other,1,5,1150,1
11081556,,,3,3,Très haute,353,E,Moins de 100,Faible,pauline.m,3,type B,D,France,Competitive,other,FY21Q2,other,0A,5,1958,1
11091395,,,4,33,Basse,182,A,Moins de 100,Faible,rémy.a,1,type B,E,Belgium,Competitive,other,FY20Q3,other,1,20,652,0
11090088,,,5,9,Basse,182,A,Moins de 100,Faible,rémy.a,1,type B,F,Belgium,Sole Sourced,other,FY20Q3,other,3A,90,326,0
11104361,,,5,18,Basse,295,C,Moins de 100,Faible,juliette.m,3,type A,D,Netherlands,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,54,0
11103536,,,5,42,Basse,296,E,Moins de 100,Faible,juliette.m,3,type A,D,Netherlands,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,52,0
11104298,,,6,16,Basse,326,C,Moins de 100,Faible,juliette.m,3,type A,D,Netherlands,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,2,0
11097244,,Data,5,30,Basse,376,C,Moins de 100,Faible,juliette.m,3,type A,D,Netherlands,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,980,1
11121682,,,4,3,Basse,383,C,Moins de 100,Faible,juliette.m,3,type A,D,Netherlands,Sole Sourced,other,FY20Q3,non_data_acq,1,50,870,1
10940545,,,7,22,Moyenne,106,C,Moins de 100,Faible,roger.m,0,type B,E,France,Sole Sourced,other,FY20Q1,other,3B,100,1924,0
10940666,,,3,38,Moyenne,106,C,Moins de 100,Très Importante,benoît.m,1,type A,E,France,Sole Sourced,non_data_all,FY20Q4,other,0A,70,50042,1
11092947,,Analyti,5,16,Moyenne,122,C,Moins de 100,Faible,alphonse.b,0,type B,D,France,Sole Sourced,non_data_all,FY20Q3,non_data_acq,1,10,1522,0
11050816,,,6,15,Moyenne,144,C,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,non_data_all,FY20Q2,non_data_acq,1,30,1120,0
11015532,,,5,4,Moyenne,144,C,Moins de 100,Faible,noël.b,0,type B,F,France,Sole Sourced,non_data_all,FY20Q1,other,3B,70,206,0
11066203,,,3,33,Basse,169,B,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,non_data_all,FY20Q3,non_data_acq,3B,90,810,0
11064835,,,4,41,Basse,169,B,Moins de 100,Faible,alphonse.b,0,type A,D,France,Competitive,non_data_all,FY20Q2,non_data_acq,3B,90,512,0
11093728,,,7,2,Basse,178,C,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,718,0
11092364,,,8,15,Basse,213,C,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,374,0
11092767,,analyti,4,15,Basse,213,C,Moins de 100,Faible,alphonse.b,0,type B,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,90,126,0
11056950,,,3,2,Basse,241,C,Moins de 100,Faible,alphonse.b,0,type B,D,France,Competitive,other,FY20Q1,non_data_acq,1,30,222,0
11062984,,,3,2,Basse,279,C,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,other,FY20Q3,non_data_acq,1,30,102,0
11098933,,,2,9,Basse,279,C,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,other,FY20Q3,non_data_acq,1,10,66,0
11054150,,,3,5,Basse,279,C,Moins de 100,Faible,alphonse.b,0,type B,D,France,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,62,0
11099757,,,3,8,Basse,279,C,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,non_data_all,FY20Q3,non_data_acq,3B,70,60,0
11054184,,,2,10,Basse,279,C,Moins de 100,Faible,alphonse.b,0,type B,D,France,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,18,0
11093675,,,4,3,Basse,287,C,Moins de 100,Faible,alphonse.b,0,type A,D,France,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,74,0
11116215,,,3,2,Basse,313,B,Moins de 100,Faible,alphonse.b,0,type B,D,France,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,20,0
11053525,Data Analyti,,3,1,Basse,386,A,Moins de 100,Faible,robert.t,3,other,E,Netherlands,-,other,FY20Q3,other,0A,50,762,1
11051360,,,3,8,Basse,109,C,Moins de 100,Faible,claudine.b,1,type B,E,Netherlands,Sole Sourced,other,FY20Q3,other,1,50,1850,0
11078598,,,3,44,Basse,111,E,Moins de 100,Faible,suzanne.s,2,type A,D,Luxembourg,Competitive,other,FY20Q2,other,3B,50,1824,0
11018446,,,3,8,Basse,111,E,Moins de 100,Faible,suzanne.s,2,type A,D,Luxembourg,Competitive,non_data_all,FY21Q1,other,1,30,980,1
11018421,,,5,10,Basse,111,E,Moins de 100,Faible,marianne.n,0,type A,D,Luxembourg,Sole Sourced,non_data_all,FY20Q4,other,1,50,1088,0
11071030,,,4,3,Basse,112,E,Moins de 100,Faible,michelle.c,0,type B,D,France,Competitive,other,FY20Q2,other,3B,30,1822,0
10991096,,,5,4,Haute,191,A,Moins de 100,Faible,agnès.c,2,type A,D,Netherlands,Sole Sourced,other,FY20Q1,other,1,10,554,0
10870523,,,4,25,Haute,191,A,Moins de 100,Faible,agnès.c,2,type B,D,Netherlands,Competitive,other,FY20Q1,other,1,30,90,0
11107817,,,4,1,Basse,114,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,non_data_acq,1,35,1784,0
11107898,,,3,2,Basse,114,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,92,0
11107892,,,3,2,Basse,114,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,non_data_acq,1,50,66,0
11084470,,,3,2,Basse,114,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,36,0
11048725,,,3,15,Basse,114,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,32,0
11122357,,,3,3,Basse,114,D,Moins de 100,Faible,édouard.s,0,type A,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,24,0
11107924,,,3,15,Basse,114,D,Moins de 100,Faible,édouard.s,0,type A,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,10,0
11094997,,,3,2,Basse,114,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,4,0
11047809,,,4,2,Basse,114,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,234,0
11095036,,,3,1,Basse,114,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,82,0
11047796,,,3,2,Basse,114,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,42,0
11084489,,,5,2,Basse,114,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,30,0
11084498,,,3,2,Basse,114,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,24,0
11095044,,,3,2,Basse,114,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,16,0
11058385,,,3,2,Basse,114,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,4,0
11067161,,,3,2,Basse,114,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,4,0
11107907,,,4,40,Basse,114,D,Moins de 100,Importante,josette.l,5,type A,D,Belgium,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,1102,0
11021828,,,5,2,Basse,199,C,Moins de 100,Faible,édouard.s,0,type A,D,Belgium,Sole Sourced,other,FY20Q3,non_data_acq,1,70,544,0
11053678,,,3,2,Basse,199,C,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,292,0
11025194,,,4,2,Basse,199,C,Moins de 100,Faible,édouard.s,0,type A,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,34,0
11122456,,,3,3,Basse,199,C,Moins de 100,Faible,édouard.s,0,type A,D,Belgium,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,8,0
11095033,,,3,2,Basse,199,C,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,22,0
11067094,,,3,2,Basse,199,C,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,12,0
11053646,,,3,2,Basse,238,E,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,260,0
11048744,,,3,15,Basse,238,E,Moins de 100,Faible,édouard.s,0,type A,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,106,0
11094873,,,3,2,Basse,238,E,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,36,0
11011175,,,4,15,Basse,238,E,Moins de 100,Faible,marcelle.m,0,type A,D,Belgium,Sole Sourced,other,FY20Q4,non_data_acq,3B,75,130,0
11067251,,,3,2,Basse,238,E,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,50,0
11046043,,,3,2,Basse,244,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,1,50,220,0
11048755,,,3,5,Inconnue,271,B,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,114,0
11048738,,,3,2,Inconnue,271,B,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,8,0
11107933,,,3,5,Inconnue,271,B,Moins de 100,Moyenne,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,2,0
11053845,,,3,5,Inconnue,271,B,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,0,0
11067170,,,3,5,Inconnue,271,B,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,2,0
11067086,,,3,2,Inconnue,271,B,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,0,0
11122898,,,3,15,Basse,258,C,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,108,0
11049180,,,4,2,Basse,258,C,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,166,0
10953613,,,3,2,Moyenne,270,C,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,96,0
11095042,,,3,1,Moyenne,270,C,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,58,0
11122368,,,3,3,Moyenne,270,C,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q3,non_data_acq,3B,100,12,0
11047819,,,3,2,Moyenne,270,C,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,114,0
11047731,,,4,2,Basse,282,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,1,70,88,0
11053850,,,3,2,Basse,282,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,80,0
11053689,,,3,2,Basse,285,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,80,0
11122884,,,3,2,Basse,285,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,22,0
11095011,,,4,2,Basse,285,D,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,10,0
11067122,,,4,2,Basse,285,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,74,0
11084455,,,4,2,Basse,285,D,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,56,0
11053795,,,3,2,Basse,288,C,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,72,0
11102464,,,2,1,Basse,288,C,Moins de 100,Moyenne,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,36,0
11084474,,,3,2,Basse,288,C,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,2,0
11067229,,,3,2,Basse,288,C,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,56,0
11089303,,,4,2,Basse,305,B,Moins de 100,Faible,édouard.s,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,34,0
11048731,,,3,15,Basse,306,C,Moins de 100,Moyenne,édouard.s,0,type A,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,30,0
11065770,,,3,2,Basse,306,C,Moins de 100,Moyenne,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q1,non_data_acq,3B,100,12,0
11084476,,,4,2,Basse,306,C,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q2,non_data_acq,3B,100,8,0
11056840,,,3,34,Haute,115,C,Moins de 100,Faible,valentine.n,0,type A,D,Netherlands,Sole Sourced,other,FY20Q2,non_data_acq,1,50,1782,0
11030390,,,6,21,Haute,115,C,Moins de 100,Faible,marianne.n,0,type A,D,Luxembourg,Sole Sourced,other,FY20Q1,non_data_acq,1,10,438,0
11070399,,,3,3,Basse,276,E,Moins de 100,Faible,valentine.n,0,type A,D,Netherlands,Sole Sourced,other,FY20Q1,other,3B,90,108,0
11085852,,,3,3,Basse,276,E,Moins de 100,Faible,valentine.n,0,type A,D,Netherlands,Sole Sourced,other,FY20Q2,other,3B,95,8,0
11063471,,,6,21,Haute,235,E,Moins de 100,Faible,zoé.m,3,type A,D,Luxembourg,Competitive,other,FY20Q2,other,3B,20,264,0
11050870,,,4,22,Haute,235,E,Moins de 100,Faible,marianne.n,0,type A,D,Luxembourg,Competitive,other,FY20Q1,other,3B,30,212,0
11094025,,,5,37,Basse,247,A,Moins de 100,Faible,robert.r,0,type A,F,Netherlands,Sole Sourced,non_data_all,FY20Q2,other,3B,100,208,0
10995877,,,3,3,Basse,225,A,Moins de 100,Faible,daisy.b,2,type B,E,France,Sole Sourced,other,FY20Q1,other,1,50,332,0
11094217,,,1,14,Très haute,268,A,Moins de 100,Faible,daisy.b,2,type A,D,France,Sole Sourced,other,FY20Q3,other,3B,80,122,0
11049771,,,5,16,Basse,327,A,Moins de 100,Importante,daisy.b,2,type B,D,France,Competitive,other,FY20Q2,other,0A,25,0,0
11013553,,,5,10,Moyenne,125,C,Moins de 100,Faible,andré.c,0,type B,F,France,Competitive,non_data_all,FY20Q4,other,3B,30,1476,0
11050467,,,7,6,Moyenne,125,C,Moins de 100,Faible,andré.c,0,type A,F,France,Sole Sourced,non_data_all,FY20Q1,other,3B,70,378,0
10943308,,,5,38,Très haute,119,B,Moins de 100,Importante,édith.m,0,type B,D,France,Sole Sourced,other,FY20Q3,other,3B,70,1656,0
10943347,,,5,43,Très haute,119,B,Moins de 100,Moyenne,charlotte.b,0,type B,D,France,Competitive,non_data_all,FY21Q1,other,2A,30,4,0
11051277,,,6,39,Très haute,119,B,Moins de 100,Moyenne,charlotte.b,0,type B,D,France,Sole Sourced,other,FY20Q1,other,3B,100,2,0
11125243,,,5,9,Très haute,119,B,Moins de 100,Faible,charlotte.b,0,type B,D,France,Sole Sourced,non_data_all,FY20Q3,other,0A,30,2,0
11112618,,,5,43,Très haute,119,B,Moins de 100,Faible,charlotte.b,0,type B,D,France,-,non_data_all,FY20Q4,other,0A,30,2,0
11109918,,,5,43,Très haute,119,B,Moins de 100,Faible,charlotte.b,0,type B,D,France,Sole Sourced,other,FY20Q3,other,3B,90,2,0
10908285,,automat,6,40,Très haute,119,B,Moins de 100,Importante,martine.v,1,type B,C,France,Competitive,other,FY20Q2,other,2B,30,37862,1
11096354,,AWS,3,3,Moyenne,150,C,Moins de 100,Faible,célina.c,1,type A,F,Netherlands,-,other,FY20Q3,other,0A,10,1088,0
11050066,,Data,3,4,Basse,171,C,Moins de 100,Faible,célina.c,1,type B,F,Netherlands,Sole Sourced,other,FY20Q2,other,1,30,780,0
11049155,,,4,5,Moyenne,265,C,Moins de 100,Faible,célina.c,1,type A,F,Netherlands,Competitive,other,FY20Q1,other,3B,90,132,0
11014027,,HANA,3,26,Basse,362,A,Moins de 100,Faible,inès.f,11,type A,F,Netherlands,Sole Sourced,data_all,FY20Q3,other,1,20,1632,1
11027021,,,6,20,Basse,194,C,Moins de 100,Faible,nicolas.g,2,type B,D,France,Competitive,other,FY20Q1,other,1,50,546,0
11057941,,,5,16,Moyenne,126,A,Moins de 100,Faible,dominique.b,0,type A,D,Belgium,Competitive,other,FY20Q2,other,1,30,1474,0
11056431,,,4,2,Basse,147,E,Moins de 100,Faible,marcelle.m,0,type B,D,Belgium,Sole Sourced,other,FY20Q4,non_data_acq,1,25,1102,0
